Subject	Choice.RT	Mode	RewN	RSeq	Target.ACC	Target.RT	Task	TaskChoice	Transition	Trialnr
24	350	Test	1	1	1	495	A2	Buchstaben	r	129
24	375	Test	1	1	1	422	A2	Buchstaben	r	130
24	417	Test	1	1	1	518	A2	Buchstaben	r	131
24	350	Test	2	2	0	438	A2	Buchstaben	r	132
24	537	Test	1	4	1	433	A1	Zahlen	s	133
24	1757	Test	2	2	1	497	A1	Zahlen	r	134
24	468	Test	2	3	1	480	A1	Zahlen	r	135
24	610	Test	2	3	1	590	A1	Zahlen	r	136
24	327	Test	1	4	1	399	A2	Buchstaben	s	137
24	502	Test	1	1	1	432	A2	Buchstaben	r	138
24	571	Test	2	2	1	402	A2	Buchstaben	r	139
24	583	Test	1	4	1	469	A1	Zahlen	s	140
24	455	Test	1	1	1	491	A1	Zahlen	r	141
24	358	Test	2	2	1	438	A1	Zahlen	r	142
24	512	Test	1	4	1	490	A2	Buchstaben	s	143
24	525	Test	1	1	1	470	A2	Buchstaben	r	144
24	879	Test	1	1	1	489	A2	Buchstaben	r	145
24	402	Test	2	2	1	424	A2	Buchstaben	r	146
24	612	Test	2	3	1	401	A2	Buchstaben	r	147
24	785	Test	2	3	1	423	A2	Buchstaben	r	148
24	581	Test	2	3	0	395	A2	Buchstaben	r	149
24	191	Test	2	3	1	414	A2	Buchstaben	r	150
24	466	Test	2	3	1	565	A2	Buchstaben	r	151
24	362	Test	1	4	1	378	A1	Zahlen	s	152
24	593	Test	2	2	1	503	A1	Zahlen	r	153
24	2321	Test	1	4	0	533	A2	Buchstaben	s	154
24	144	Test	1	1	1	464	A2	Buchstaben	r	155
24	420	Test	2	2	1	458	A2	Buchstaben	r	156
24	606	Test	2	3	1	371	A2	Buchstaben	r	157
24	563	Test	2	3	1	442	A2	Buchstaben	r	158
24	966	Test	2	3	1	428	A2	Buchstaben	r	159
24	720	Test	1	4	1	497	A1	Zahlen	s	160
25		Baseline			1	2490	A2	Buchstaben	NaN	1
25	784	Baseline			1	2829	A1	Zahlen	s	2
25	1012	Baseline			1	2360	A1	Zahlen	r	3
25	579	Baseline			1	1929	A2	Buchstaben	s	4
25	614	Baseline			1	1707	A1	Zahlen	s	5
25	591	Baseline			1	2293	A1	Zahlen	r	6
25	673	Baseline			1	2051	A2	Buchstaben	s	7
25	522	Baseline			1	1907	A1	Zahlen	s	8
25	913	Baseline			1	1449	A1	Zahlen	r	9
25	1609	Baseline			1	1956	A2	Buchstaben	s	10
25	1216	Baseline			1	1723	A1	Zahlen	s	11
25	1203	Baseline			1	1887	A2	Buchstaben	s	12
25	285	Baseline			1	2577	A1	Zahlen	s	13
25	1185	Baseline			1	1950	A2	Buchstaben	s	14
25	938	Baseline			1	1873	A2	Buchstaben	r	15
25	514	Baseline			1	2331	A1	Zahlen	s	16
25	597	Baseline			1	1899	A1	Zahlen	r	17
25	890	Baseline			1	1523	A2	Buchstaben	s	18
25	543	Baseline			1	759	A1	Zahlen	s	19
25	629	Baseline			1	681	A1	Zahlen	r	20
25	1756	Baseline			1	2673	A1	Zahlen	r	21
25	653	Baseline			1	1440	A2	Buchstaben	s	22
25	578	Baseline			1	1368	A2	Buchstaben	r	23
25	1087	Baseline			1	1744	A1	Zahlen	s	24
25	212	Baseline			1	762	A2	Buchstaben	s	25
25	423	Baseline			1	2436	A2	Buchstaben	r	26
25	554	Baseline			1	1858	A1	Zahlen	s	27
25	1506	Baseline			1	1937	A1	Zahlen	r	28
25	2252	Baseline			1	2955	A2	Buchstaben	s	29
25	2891	Baseline			1	3230	A1	Zahlen	s	30
25	1173	Baseline			1	3090	A1	Zahlen	r	31
25	972	Baseline			1	1842	A2	Buchstaben	s	32
25	274	Baseline			1	2645	A2	Buchstaben	r	33
25	980	Baseline			1	2121	A2	Buchstaben	r	34
25	701	Baseline			1	2366	A1	Zahlen	s	35
25	729	Baseline			1	2697	A2	Buchstaben	s	36
25	1124	Baseline			1	2243	A2	Buchstaben	r	37
25	641	Baseline			0	965	A1	Zahlen	s	38
25	442	Baseline			1	1238	A1	Zahlen	r	39
25	832	Baseline			1	2683	A2	Buchstaben	s	40
25	1046	Baseline			1	2616	A1	Zahlen	s	41
25	921	Baseline			1	3665	A1	Zahlen	r	42
25	725	Baseline			1	3157	A2	Buchstaben	s	43
25	1022	Baseline			1	2658	A2	Buchstaben	r	44
25	735	Baseline			1	2991	A1	Zahlen	s	45
25	493	Baseline			1	1799	A2	Buchstaben	s	46
25	939	Baseline			1	1234	A2	Buchstaben	r	47
25	493	Baseline			1	1639	A1	Zahlen	s	48
25	993	Baseline			1	2677	A2	Buchstaben	s	49
25	705	Baseline			1	1795	A2	Buchstaben	r	50
25	548	Baseline			1	2092	A1	Zahlen	s	51
25	417	Baseline			1	2319	A1	Zahlen	r	52
25	973	Baseline			1	2323	A2	Buchstaben	s	53
25	302	Baseline			1	2177	A2	Buchstaben	r	54
25	498	Baseline			1	1691	A1	Zahlen	s	55
25	657	Baseline			1	2323	A1	Zahlen	r	56
25	369	Baseline			1	2321	A2	Buchstaben	s	57
25	639	Baseline			1	1827	A1	Zahlen	s	58
25	546	Baseline			1	826	A1	Zahlen	r	59
25	503	Baseline			1	1952	A2	Buchstaben	s	60
25	718	Baseline			1	2255	A2	Buchstaben	r	61
25	509	Baseline			1	2214	A1	Zahlen	s	62
25	918	Baseline			1	4206	A1	Zahlen	r	63
25	810	Baseline			1	2791	A2	Buchstaben	s	64
25	831	Baseline			1	2395	A1	Zahlen	s	65
25	421	Baseline			1	2739	A1	Zahlen	r	66
25	157	Baseline			1	3397	A2	Buchstaben	s	67
25	387	Baseline			1	1218	A1	Zahlen	s	68
25	732	Baseline			1	2572	A2	Buchstaben	s	69
25	1212	Baseline			1	1863	A2	Buchstaben	r	70
25	840	Baseline			1	2739	A2	Buchstaben	r	71
25	959	Baseline			1	2277	A1	Zahlen	s	72
25	1045	Baseline			1	2311	A2	Buchstaben	s	73
25	821	Baseline			1	1969	A1	Zahlen	s	74
25	605	Baseline			1	1922	A1	Zahlen	r	75
25	209	Baseline			1	1415	A2	Buchstaben	s	76
25	793	Baseline			1	2598	A1	Zahlen	s	77
25	519	Baseline			1	2432	A2	Buchstaben	s	78
25	631	Baseline			1	2490	A1	Zahlen	s	79
25	895	Baseline			1	1833	A1	Zahlen	r	80
25	571	Baseline			1	2066	A2	Buchstaben	s	81
25	1291	Baseline			1	2179	A2	Buchstaben	r	82
25	1044	Baseline			1	1382	A2	Buchstaben	r	83
25	793	Baseline			1	1798	A1	Zahlen	s	84
25	506	Baseline			1	1827	A2	Buchstaben	s	85
25	739	Baseline			1	2947	A1	Zahlen	s	86
25	708	Baseline			1	1221	A2	Buchstaben	s	87
25	2015	Baseline			1	2056	A1	Zahlen	s	88
25	447	Baseline			1	1259	A1	Zahlen	r	89
25	501	Baseline			1	2159	A2	Buchstaben	s	90
25	433	Baseline			1	2302	A1	Zahlen	s	91
25	460	Baseline			1	1447	A1	Zahlen	r	92
25	392	Baseline			1	2166	A2	Buchstaben	s	93
25	507	Baseline			1	1572	A1	Zahlen	s	94
25	609	Baseline			1	2518	A1	Zahlen	r	95
25	1176	Baseline			1	2436	A2	Buchstaben	s	96
25	780	Baseline			1	2298	A1	Zahlen	s	97
25	1302	Baseline			1	2366	A1	Zahlen	r	98
25	759	Baseline			1	1894	A2	Buchstaben	s	99
25	1158	Baseline			1	2356	A2	Buchstaben	r	100
25	607	Baseline			1	5572	A1	Zahlen	s	101
25	584	Baseline			1	1758	A2	Buchstaben	s	102
25	450	Baseline			1	1438	A1	Zahlen	s	103
25	483	Baseline			1	1293	A2	Buchstaben	s	104
25	341	Baseline			1	1558	A2	Buchstaben	r	105
25	660	Baseline			1	2742	A1	Zahlen	s	106
25	430	Baseline			1	1979	A1	Zahlen	r	107
25	565	Baseline			1	2108	A2	Buchstaben	s	108
25	622	Baseline			1	1731	A1	Zahlen	s	109
25	998	Baseline			1	1722	A1	Zahlen	r	110
25	352	Baseline			1	1440	A2	Buchstaben	s	111
25	259	Baseline			1	1927	A2	Buchstaben	r	112
25	691	Baseline			1	1573	A1	Zahlen	s	113
25	912	Baseline			1	2024	A2	Buchstaben	s	114
25	736	Baseline			1	1632	A1	Zahlen	s	115
25	619	Baseline			1	688	A2	Buchstaben	s	116
25	690	Baseline			1	2355	A1	Zahlen	s	117
25	606	Baseline			1	1171	A2	Buchstaben	s	118
25	578	Baseline			1	2041	A2	Buchstaben	r	119
25	881	Baseline			1	1547	A1	Zahlen	s	120
25	793	Baseline			1	1958	A1	Zahlen	r	121
25	656	Baseline			1	1523	A2	Buchstaben	s	122
25	83	Baseline			1	1695	A1	Zahlen	s	123
25	403	Baseline			1	1313	A1	Zahlen	r	124
25	554	Baseline			1	1330	A2	Buchstaben	s	125
25	874	Baseline			1	2035	A2	Buchstaben	r	126
25	541	Baseline			1	2373	A1	Zahlen	s	127
25	1870	Baseline			1	974	A1	Zahlen	r	128
25	482	Baseline			1	1948	A2	Buchstaben	s	129
25	841	Baseline			1	2964	A2	Buchstaben	r	130
25	389	Baseline			1	1908	A1	Zahlen	s	131
25	320	Baseline			1	1697	A1	Zahlen	r	132
25	538	Baseline			1	2418	A2	Buchstaben	s	133
25	665	Baseline			1	1755	A1	Zahlen	s	134
25	224	Baseline			1	950	A1	Zahlen	r	135
25	732	Baseline			1	620	A2	Buchstaben	s	136
25	945	Baseline			1	1256	A2	Buchstaben	r	137
25	720	Baseline			1	2145	A2	Buchstaben	r	138
25	726	Baseline			1	582	A1	Zahlen	s	139
25	782	Baseline			1	1148	A1	Zahlen	r	140
25	668	Baseline			1	1598	A2	Buchstaben	s	141
25	91	Baseline			1	2262	A2	Buchstaben	r	142
25	452	Baseline			1	1840	A1	Zahlen	s	143
25	720	Baseline			1	2721	A1	Zahlen	r	144
25		Baseline			1	1593	A2	Buchstaben	NaN	1
25	596	Baseline			1	2298	A2	Buchstaben	r	2
25	629	Baseline			1	1225	A1	Zahlen	s	3
25	578	Baseline			1	1736	A1	Zahlen	r	4
25	573	Baseline			1	1380	A2	Buchstaben	s	5
25	647	Baseline			1	2746	A1	Zahlen	s	6
25	437	Baseline			1	2786	A1	Zahlen	r	7
25	954	Baseline			1	3169	A2	Buchstaben	s	8
25	984	Baseline			1	3533	A1	Zahlen	s	9
25	661	Baseline			1	2328	A1	Zahlen	r	10
25	947	Baseline			1	2474	A2	Buchstaben	s	11
25	1025	Baseline			1	2372	A1	Zahlen	s	12
25	462	Baseline			1	2585	A2	Buchstaben	s	13
25	826	Baseline			1	1798	A2	Buchstaben	r	14
25	679	Baseline			1	1513	A1	Zahlen	s	15
25	600	Baseline			1	1485	A2	Buchstaben	s	16
25	461	Baseline			1	1129	A1	Zahlen	s	17
25	584	Baseline			1	1566	A1	Zahlen	r	18
25	602	Baseline			1	1888	A2	Buchstaben	s	19
25	1201	Baseline			1	1981	A1	Zahlen	s	20
25	2442	Baseline			1	2289	A1	Zahlen	r	21
25	655	Baseline			1	1587	A2	Buchstaben	s	22
25	416	Baseline			1	1470	A2	Buchstaben	r	23
25	575	Baseline			1	1062	A2	Buchstaben	r	24
25	394	Baseline			1	664	A2	Buchstaben	r	25
25	442	Baseline			1	1798	A1	Zahlen	s	26
25	1191	Baseline			1	1155	A1	Zahlen	r	27
25	704	Baseline			1	833	A2	Buchstaben	s	28
25	686	Baseline			1	3312	A2	Buchstaben	r	29
25	897	Baseline			1	2521	A1	Zahlen	s	30
25	365	Baseline			1	2765	A1	Zahlen	r	31
25	854	Baseline			1	2113	A1	Zahlen	r	32
25	2004	Baseline			1	3150	A1	Zahlen	r	33
25	1128	Baseline			1	4007	A1	Zahlen	r	34
25	1067	Baseline			1	2541	A2	Buchstaben	s	35
25	1278	Baseline			1	3142	A2	Buchstaben	r	36
25	878	Baseline			1	1496	A1	Zahlen	s	37
25	968	Baseline			1	1598	A1	Zahlen	r	38
25	649	Baseline			1	1484	A2	Buchstaben	s	39
25	621	Baseline			1	1521	A2	Buchstaben	r	40
25	671	Baseline			1	1458	A1	Zahlen	s	41
25	609	Baseline			1	2117	A1	Zahlen	r	42
25	539	Baseline			1	1619	A2	Buchstaben	s	43
25	635	Baseline			1	1759	A2	Buchstaben	r	44
25	596	Baseline			1	1641	A2	Buchstaben	r	45
25	801	Baseline			1	1726	A1	Zahlen	s	46
25	1125	Baseline			1	1571	A1	Zahlen	r	47
25	529	Baseline			1	1161	A2	Buchstaben	s	48
25	760	Baseline			1	1767	A2	Buchstaben	r	49
25	731	Baseline			1	1819	A1	Zahlen	s	50
25	1389	Baseline			1	2081	A1	Zahlen	r	51
25	569	Baseline			1	1504	A2	Buchstaben	s	52
25	1392	Baseline			1	2340	A2	Buchstaben	r	53
25	753	Baseline			1	2416	A1	Zahlen	s	54
25	791	Baseline			1	2804	A1	Zahlen	r	55
25	252	Baseline			1	1569	A2	Buchstaben	s	56
25	526	Baseline			1	1206	A2	Buchstaben	r	57
25	545	Baseline			1	1497	A1	Zahlen	s	58
25	343	Baseline			1	1063	A1	Zahlen	r	59
25	362	Baseline			1	1433	A2	Buchstaben	s	60
25	378	Baseline			1	1849	A1	Zahlen	s	61
25	856	Baseline			1	1891	A1	Zahlen	r	62
25	690	Baseline			1	2179	A2	Buchstaben	s	63
25	2326	Baseline			1	898	A1	Zahlen	s	64
25	157	Baseline			1	1605	A1	Zahlen	r	65
25	626	Baseline			1	1110	A2	Buchstaben	s	66
25	934	Baseline			1	2622	A2	Buchstaben	r	67
25	605	Baseline			1	2562	A1	Zahlen	s	68
25	578	Baseline			1	2408	A2	Buchstaben	s	69
25	370	Baseline			1	1905	A1	Zahlen	s	70
25	1118	Baseline			1	1742	A1	Zahlen	r	71
25	707	Baseline			1	1732	A2	Buchstaben	s	72
25	346	Baseline			1	2027	A1	Zahlen	s	73
25	3492	Baseline			1	814	A2	Buchstaben	s	74
25	1178	Baseline			1	918	A1	Zahlen	s	75
25	2175	Baseline			1	2066	A1	Zahlen	r	76
25	2827	Baseline			1	1138	A2	Buchstaben	s	77
25	1423	Baseline			1	2498	A1	Zahlen	s	78
25	661	Baseline			1	1991	A1	Zahlen	r	79
25	610	Baseline			1	2359	A1	Zahlen	r	80
25	353	Baseline			1	1602	A2	Buchstaben	s	81
25	1118	Baseline			1	1677	A2	Buchstaben	r	82
25	1093	Baseline			1	2518	A1	Zahlen	s	83
25	971	Baseline			1	1681	A1	Zahlen	r	84
25	632	Baseline			1	1228	A1	Zahlen	r	85
25	775	Baseline			1	1573	A2	Buchstaben	s	86
25	2079	Baseline			1	1413	A1	Zahlen	s	87
25	298	Baseline			1	1388	A2	Buchstaben	s	88
25	208	Baseline			1	1798	A2	Buchstaben	r	89
25	327	Baseline			1	1656	A1	Zahlen	s	90
25	1058	Baseline			1	2676	A1	Zahlen	r	91
25	545	Baseline			1	1097	A2	Buchstaben	s	92
25	986	Baseline			1	1455	A1	Zahlen	s	93
25	1121	Baseline			1	1152	A2	Buchstaben	s	94
25	575	Baseline			1	1428	A2	Buchstaben	r	95
25	265	Baseline			1	1454	A2	Buchstaben	r	96
25	207	Baseline			1	1509	A1	Zahlen	s	97
25	626	Baseline			1	1846	A2	Buchstaben	s	98
25	309	Baseline			1	1431	A2	Buchstaben	r	99
25	504	Baseline			1	1202	A1	Zahlen	s	100
25	543	Baseline			1	1431	A1	Zahlen	r	101
25	407	Baseline			1	1236	A1	Zahlen	r	102
25	527	Baseline			1	1079	A2	Buchstaben	s	103
25	202	Baseline			1	849	A2	Buchstaben	r	104
25	379	Baseline			1	2090	A1	Zahlen	s	105
25	368	Baseline			1	784	A2	Buchstaben	s	106
25	367	Baseline			1	990	A2	Buchstaben	r	107
25	371	Baseline			1	1283	A1	Zahlen	s	108
25	538	Baseline			1	2131	A2	Buchstaben	s	109
25	550	Baseline			1	1917	A2	Buchstaben	r	110
25	683	Baseline			1	1789	A2	Buchstaben	r	111
25	672	Baseline			1	1523	A1	Zahlen	s	112
25	448	Baseline			1	1292	A1	Zahlen	r	113
25	644	Baseline			1	1768	A2	Buchstaben	s	114
25	618	Baseline			1	943	A2	Buchstaben	r	115
25	870	Baseline			1	1169	A1	Zahlen	s	116
25	268	Baseline			1	1360	A1	Zahlen	r	117
25	1493	Baseline			1	980	A2	Buchstaben	s	118
25	842	Baseline			1	1173	A2	Buchstaben	r	119
25	1747	Baseline			1	1911	A1	Zahlen	s	120
25	531	Baseline			1	1307	A2	Buchstaben	s	121
25	819	Baseline			1	3488	A2	Buchstaben	r	122
25	858	Baseline			1	1556	A1	Zahlen	s	123
25	624	Baseline			1	3940	A1	Zahlen	r	124
25	1677	Baseline			1	2340	A1	Zahlen	r	125
25	542	Baseline			1	1958	A2	Buchstaben	s	126
25	1105	Baseline			1	1889	A2	Buchstaben	r	127
25	1042	Baseline			1	2373	A2	Buchstaben	r	128
25	1313	Baseline			1	1576	A1	Zahlen	s	129
25	292	Baseline			1	1398	A1	Zahlen	r	130
25	504	Baseline			1	2002	A2	Buchstaben	s	131
25	490	Baseline			1	1652	A2	Buchstaben	r	132
25	348	Baseline			1	2396	A1	Zahlen	s	133
25	516	Baseline			1	989	A1	Zahlen	r	134
25	1041	Baseline			1	1667	A2	Buchstaben	s	135
25	746	Baseline			1	1257	A1	Zahlen	s	136
25	356	Baseline			1	1075	A2	Buchstaben	s	137
25	611	Baseline			1	1672	A2	Buchstaben	r	138
25	512	Baseline			1	1673	A1	Zahlen	s	139
25	1136	Baseline			1	2222	A1	Zahlen	r	140
25	1633	Baseline			1	922	A2	Buchstaben	s	141
25	1041	Baseline			1	1267	A2	Buchstaben	r	142
25	571	Baseline			1	1442	A1	Zahlen	s	143
25	978	Baseline			1	1336	A1	Zahlen	r	144
25		Test	1	0	1	524	A2	Buchstaben	NaN	1
25	1767	Test	2	2	1	618	A1	Zahlen	s	2
25	750	Test	2	3	1	509	A1	Zahlen	r	3
25	454	Test	2	3	0	562	A1	Zahlen	r	4
25	584	Test	2	3	1	510	A1	Zahlen	r	5
25	727	Test	2	3	1	534	A2	Buchstaben	s	6
25	556	Test	2	3	1	467	A2	Buchstaben	r	7
25	495	Test	1	4	1	505	A2	Buchstaben	r	8
25	644	Test	2	2	1	487	A2	Buchstaben	r	9
25	691	Test	2	3	1	500	A2	Buchstaben	r	10
25	1855	Test	2	3	1	511	A2	Buchstaben	r	11
25	662	Test	2	3	1	488	A2	Buchstaben	r	12
25	611	Test	1	4	1	535	A1	Zahlen	s	13
25	562	Test	2	2	1	537	A1	Zahlen	r	14
25	1330	Test	1	4	1	504	A2	Buchstaben	s	15
25	1235	Test	1	1	1	718	A1	Zahlen	s	16
25	2461	Test	2	2	1	483	A1	Zahlen	r	17
25	703	Test	1	4	1	528	A1	Zahlen	r	18
25	331	Test	2	2	1	412	A1	Zahlen	r	19
25	1336	Test	1	4	1	510	A1	Zahlen	r	20
25	359	Test	1	1	1	454	A2	Buchstaben	s	21
25	1376	Test	2	2	1	468	A2	Buchstaben	r	22
25	382	Test	1	4	1	413	A1	Zahlen	s	23
25	1434	Test	1	1	0	444	A2	Buchstaben	s	24
25	932	Test	1	1	1	492	A2	Buchstaben	r	25
25	823	Test	1	1	1	435	A1	Zahlen	s	26
25	639	Test	1	1	1	435	A1	Zahlen	r	27
25	830	Test	2	2	1	442	A1	Zahlen	r	28
25	725	Test	2	3	1	421	A1	Zahlen	r	29
25	403	Test	2	3	1	418	A1	Zahlen	r	30
25	351	Test	1	4	1	511	A2	Buchstaben	s	31
25	1063	Test	2	2	1	521	A2	Buchstaben	r	32
25	961	Test	1	4	1	455	A2	Buchstaben	r	33
25	341	Test	2	2	1	453	A2	Buchstaben	r	34
25	737	Test	1	4	1	465	A1	Zahlen	s	35
25	461	Test	1	1	1	505	A2	Buchstaben	s	36
25	356	Test	1	1	1	451	A1	Zahlen	s	37
25	304	Test	1	1	1	482	A2	Buchstaben	s	38
25	350	Test	1	1	1	462	A2	Buchstaben	r	39
25	649	Test	1	1	1	476	A2	Buchstaben	r	40
25	760	Test	2	2	1	487	A2	Buchstaben	r	41
25	1106	Test	1	4	0	499	A1	Zahlen	s	42
25	531	Test	1	1	1	715	A1	Zahlen	r	43
25	940	Test	1	1	1	451	A1	Zahlen	r	44
25	766	Test	2	2	1	493	A1	Zahlen	r	45
25	760	Test	2	3	1	438	A1	Zahlen	r	46
25	755	Test	1	4	1	546	A1	Zahlen	r	47
25	585	Test	2	2	1	495	A1	Zahlen	r	48
25	648	Test	2	3	1	427	A1	Zahlen	r	49
25	646	Test	1	4	1	474	A2	Buchstaben	s	50
25	565	Test	1	1	1	460	A2	Buchstaben	r	51
25	695	Test	2	2	0	409	A2	Buchstaben	r	52
25	600	Test	1	4	1	509	A2	Buchstaben	r	53
25	1877	Test	2	2	1	467	A2	Buchstaben	r	54
25	768	Test	1	4	1	686	A1	Zahlen	s	55
25	882	Test	2	2	1	444	A1	Zahlen	r	56
25	552	Test	1	4	1	480	A1	Zahlen	r	57
25	1593	Test	1	1	1	468	A1	Zahlen	r	58
25	592	Test	1	1	1	421	A1	Zahlen	r	59
25	467	Test	2	2	1	447	A1	Zahlen	r	60
25	538	Test	2	3	1	418	A1	Zahlen	r	61
25	527	Test	1	4	1	504	A2	Buchstaben	s	62
25	480	Test	2	2	1	602	A2	Buchstaben	r	63
25	896	Test	1	4	1	537	A1	Zahlen	s	64
25	914	Test	1	1	1	458	A1	Zahlen	r	65
25	1063	Test	2	2	1	408	A1	Zahlen	r	66
25	2280	Test	1	4	1	533	A1	Zahlen	r	67
25	334	Test	1	1	1	495	A2	Buchstaben	s	68
25	874	Test	2	2	1	419	A2	Buchstaben	r	69
25	1057	Test	2	3	1	435	A2	Buchstaben	r	70
25	685	Test	1	4	1	543	A1	Zahlen	s	71
25	597	Test	2	2	1	475	A1	Zahlen	r	72
25	710	Test	1	4	1	503	A1	Zahlen	r	73
25	465	Test	2	2	1	445	A1	Zahlen	r	74
25	522	Test	2	3	1	675	A1	Zahlen	r	75
25	580	Test	1	4	1	426	A2	Buchstaben	s	76
25	615	Test	1	1	1	524	A1	Zahlen	s	77
25	678	Test	2	2	1	488	A1	Zahlen	r	78
25	1329	Test	2	3	1	439	A1	Zahlen	r	79
25	1236	Test	1	4	1	446	A2	Buchstaben	s	80
25	556	Test	2	2	1	611	A2	Buchstaben	r	81
25	792	Test	2	3	1	517	A2	Buchstaben	r	82
25	1566	Test	2	3	1	443	A2	Buchstaben	r	83
25	934	Test	1	4	1	461	A1	Zahlen	s	84
25	907	Test	2	2	1	515	A1	Zahlen	r	85
25	813	Test	1	4	1	457	A2	Buchstaben	s	86
25	1045	Test	1	1	1	743	A1	Zahlen	s	87
25	792	Test	1	1	1	501	A2	Buchstaben	s	88
25	396	Test	1	1	1	506	A2	Buchstaben	r	89
25	706	Test	1	1	1	483	A2	Buchstaben	r	90
25	557	Test	1	1	1	500	A2	Buchstaben	r	91
25	652	Test	1	1	1	559	A1	Zahlen	s	92
25	613	Test	2	2	1	474	A1	Zahlen	r	93
25	549	Test	1	4	1	461	A1	Zahlen	r	94
25	680	Test	2	2	1	426	A1	Zahlen	r	95
25	470	Test	1	4	1	513	A2	Buchstaben	s	96
25	602	Test	2	2	1	480	A2	Buchstaben	r	97
25	1865	Test	2	3	1	425	A2	Buchstaben	r	98
25	517	Test	2	3	1	478	A2	Buchstaben	r	99
25	426	Test	2	3	1	487	A2	Buchstaben	r	100
25	1424	Test	1	4	1	515	A1	Zahlen	s	101
25	1725	Test	2	2	1	547	A1	Zahlen	r	102
25	1372	Test	2	3	1	528	A1	Zahlen	r	103
25	538	Test	1	4	1	450	A2	Buchstaben	s	104
25	525	Test	2	2	1	551	A2	Buchstaben	r	105
25	911	Test	2	3	1	503	A2	Buchstaben	r	106
25	689	Test	1	4	1	483	A1	Zahlen	s	107
25	781	Test	2	2	1	554	A1	Zahlen	r	108
25	674	Test	2	3	1	548	A1	Zahlen	r	109
25	714	Test	2	3	1	538	A1	Zahlen	r	110
25	626	Test	1	4	1	439	A2	Buchstaben	s	111
25	1570	Test	1	1	1	558	A2	Buchstaben	r	112
25	708	Test	1	1	1	469	A1	Zahlen	s	113
25	879	Test	2	2	1	441	A1	Zahlen	r	114
25	693	Test	1	4	1	471	A2	Buchstaben	s	115
25	401	Test	1	1	1	463	A2	Buchstaben	r	116
25	505	Test	1	1	1	419	A2	Buchstaben	r	117
25	946	Test	2	2	1	553	A2	Buchstaben	r	118
25	530	Test	2	3	1	426	A2	Buchstaben	r	119
25	856	Test	1	4	1	707	A1	Zahlen	s	120
25	899	Test	1	1	1	491	A1	Zahlen	r	121
25	630	Test	2	2	1	442	A1	Zahlen	r	122
25	1385	Test	2	3	1	461	A1	Zahlen	r	123
25	1465	Test	2	3	1	426	A1	Zahlen	r	124
25	503	Test	2	3	1	497	A1	Zahlen	r	125
25	397	Test	1	4	1	555	A2	Buchstaben	s	126
25	724	Test	2	2	1	580	A2	Buchstaben	r	127
25	503	Test	1	4	1	705	A1	Zahlen	s	128
25	496	Test	2	2	1	442	A1	Zahlen	r	129
25	1462	Test	2	3	1	454	A1	Zahlen	r	130
25	307	Test	2	3	1	420	A1	Zahlen	r	131
25	307	Test	1	4	1	501	A2	Buchstaben	s	132
25	576	Test	1	1	1	470	A2	Buchstaben	r	133
25	383	Test	2	2	1	462	A2	Buchstaben	r	134
25	859	Test	1	4	1	485	A2	Buchstaben	r	135
25	510	Test	1	1	1	456	A1	Zahlen	s	136
25	645	Test	1	1	1	504	A1	Zahlen	r	137
25	545	Test	2	2	1	457	A1	Zahlen	r	138
25	451	Test	1	4	1	527	A1	Zahlen	r	139
25	471	Test	1	1	1	434	A1	Zahlen	r	140
25	398	Test	1	1	1	460	A2	Buchstaben	s	141
25	470	Test	1	1	1	530	A2	Buchstaben	r	142
25	618	Test	1	1	1	463	A2	Buchstaben	r	143
25	457	Test	1	1	1	452	A2	Buchstaben	r	144
25	800	Test	2	2	1	525	A2	Buchstaben	r	145
25	567	Test	2	3	1	430	A2	Buchstaben	r	146
25	1464	Test	2	3	1	393	A2	Buchstaben	r	147
25	424	Test	2	3	1	437	A2	Buchstaben	r	148
25	399	Test	2	3	1	493	A2	Buchstaben	r	149
25	5	Test	2	3	1	627	A2	Buchstaben	r	150
25	1081	Test	1	4	1	553	A2	Buchstaben	r	151
25	2849	Test	1	1	1	486	A2	Buchstaben	r	152
25	673	Test	2	2	1	451	A2	Buchstaben	r	153
25	365	Test	2	3	1	429	A2	Buchstaben	r	154
25	345	Test	1	4	1	505	A1	Zahlen	s	155
25	1811	Test	1	1	1	597	A2	Buchstaben	s	156
25	521	Test	2	2	1	546	A2	Buchstaben	r	157
25	648	Test	2	3	1	444	A2	Buchstaben	r	158
25	725	Test	2	3	1	437	A2	Buchstaben	r	159
25	561	Test	2	3	1	440	A2	Buchstaben	r	160
25		Test	1	0	1	634	A1	Zahlen	NaN	1
25	1216	Test	2	2	1	491	A1	Zahlen	r	2
25	660	Test	2	3	1	679	A1	Zahlen	r	3
25	696	Test	2	3	1	538	A1	Zahlen	r	4
25	608	Test	2	3	1	645	A1	Zahlen	r	5
25	358	Test	2	3	1	502	A1	Zahlen	r	6
25	607	Test	2	3	1	564	A2	Buchstaben	s	7
25	443	Test	1	4	1	535	A2	Buchstaben	r	8
25	576	Test	2	2	1	566	A2	Buchstaben	r	9
25	430	Test	2	3	1	490	A2	Buchstaben	r	10
25	484	Test	2	3	1	494	A2	Buchstaben	r	11
25	456	Test	2	3	1	483	A2	Buchstaben	r	12
25	574	Test	1	4	1	533	A1	Zahlen	s	13
25	413	Test	2	2	1	554	A1	Zahlen	r	14
25	958	Test	1	4	1	500	A2	Buchstaben	s	15
25	543	Test	1	1	1	502	A2	Buchstaben	r	16
