"subj" "trialCumul" "sr" "exp"
"9" 2 1 "Frober E1 Vol First 64 trials"
"9" 3 1 "Frober E1 Vol First 64 trials"
"9" 4 0 "Frober E1 Vol First 64 trials"
"9" 5 1 "Frober E1 Vol First 64 trials"
"9" 6 1 "Frober E1 Vol First 64 trials"
"9" 8 0 "Frober E1 Vol First 64 trials"
"9" 9 1 "Frober E1 Vol First 64 trials"
"9" 11 0 "Frober E1 Vol First 64 trials"
"9" 12 1 "Frober E1 Vol First 64 trials"
"9" 13 1 "Frober E1 Vol First 64 trials"
"9" 14 0 "Frober E1 Vol First 64 trials"
"9" 15 1 "Frober E1 Vol First 64 trials"
"9" 16 0 "Frober E1 Vol First 64 trials"
"9" 17 0 "Frober E1 Vol First 64 trials"
"9" 18 1 "Frober E1 Vol First 64 trials"
"9" 19 0 "Frober E1 Vol First 64 trials"
"9" 20 0 "Frober E1 Vol First 64 trials"
"9" 22 0 "Frober E1 Vol First 64 trials"
"9" 23 0 "Frober E1 Vol First 64 trials"
"9" 24 1 "Frober E1 Vol First 64 trials"
"9" 25 1 "Frober E1 Vol First 64 trials"
"9" 27 1 "Frober E1 Vol First 64 trials"
"9" 28 1 "Frober E1 Vol First 64 trials"
"9" 29 0 "Frober E1 Vol First 64 trials"
"9" 30 0 "Frober E1 Vol First 64 trials"
"9" 31 0 "Frober E1 Vol First 64 trials"
"9" 34 0 "Frober E1 Vol First 64 trials"
"9" 35 1 "Frober E1 Vol First 64 trials"
"9" 36 1 "Frober E1 Vol First 64 trials"
"9" 37 0 "Frober E1 Vol First 64 trials"
"9" 39 1 "Frober E1 Vol First 64 trials"
"9" 40 0 "Frober E1 Vol First 64 trials"
"9" 41 1 "Frober E1 Vol First 64 trials"
"9" 43 1 "Frober E1 Vol First 64 trials"
"9" 44 1 "Frober E1 Vol First 64 trials"
"9" 45 0 "Frober E1 Vol First 64 trials"
"9" 46 0 "Frober E1 Vol First 64 trials"
"9" 47 1 "Frober E1 Vol First 64 trials"
"9" 48 0 "Frober E1 Vol First 64 trials"
"9" 49 1 "Frober E1 Vol First 64 trials"
"9" 51 1 "Frober E1 Vol First 64 trials"
"9" 52 1 "Frober E1 Vol First 64 trials"
"9" 54 0 "Frober E1 Vol First 64 trials"
"9" 55 1 "Frober E1 Vol First 64 trials"
"9" 56 0 "Frober E1 Vol First 64 trials"
"9" 57 0 "Frober E1 Vol First 64 trials"
"9" 58 0 "Frober E1 Vol First 64 trials"
"9" 59 1 "Frober E1 Vol First 64 trials"
"9" 60 0 "Frober E1 Vol First 64 trials"
"9" 61 1 "Frober E1 Vol First 64 trials"
"9" 62 1 "Frober E1 Vol First 64 trials"
"9" 63 1 "Frober E1 Vol First 64 trials"
"9" 64 0 "Frober E1 Vol First 64 trials"
